,Age,Avg_Daily_Screen_Time_hr,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Urban_or_Rural,Gender_Female,Gender_Male,Primary_Device_Laptop,Primary_Device_Smartphone,Primary_Device_TV,Primary_Device_Tablet
3063,10,2.35,True,0.54,Urban,False,True,False,True,False,False
3064,16,4.09,True,0.39,Urban,False,True,True,False,False,False
3065,18,3.71,True,0.32,Urban,False,True,False,True,False,False
3066,16,4.45,True,0.49,Urban,False,True,False,True,False,False
3067,11,5.03,True,0.44,Urban,False,True,True,False,False,False
3068,18,5.38,True,0.35,Rural,True,False,False,True,False,False
3069,11,3.33,True,0.34,Urban,False,True,False,True,False,False
3070,15,3.15,True,0.4,Rural,False,True,False,False,False,True
3071,9,5.06,True,0.54,Rural,False,True,False,True,False,False
3072,16,5.09,True,0.47,Urban,False,True,False,False,True,False
3073,13,3.58,True,0.32,Urban,True,False,False,True,False,False
3074,16,5.64,True,0.34,Rural,False,True,False,True,False,False
3075,15,4.4,True,0.41,Urban,True,False,False,True,False,False
3076,14,5.59,True,0.33,Urban,False,True,False,False,True,False
3077,8,5.85,True,0.42,Urban,False,True,False,True,False,False
3078,10,8.37,True,0.54,Urban,False,True,False,False,False,True
3079,18,3.28,True,0.48,Urban,True,False,False,False,False,True
3080,9,3.93,True,0.5,Urban,True,False,False,False,True,False
3081,12,5.4,True,0.45,Urban,False,True,True,False,False,False
3082,12,4.01,True,0.49,Rural,False,True,True,False,False,False
3083,12,4.82,True,0.3,Urban,True,False,False,True,False,False
3084,11,6.84,True,0.41,Rural,True,False,False,True,False,False
3085,12,5.56,True,0.43,Urban,False,True,False,False,True,False
3086,10,2.67,True,0.44,Urban,False,True,False,True,False,False
3087,8,3.57,True,0.4,Urban,True,False,False,True,False,False
3088,12,6.32,True,0.34,Urban,True,False,False,False,False,True
3089,16,4.81,True,0.31,Urban,False,True,False,True,False,False
3090,16,5.28,True,0.41,Urban,True,False,False,True,False,False
3091,11,2.59,False,0.39,Rural,True,False,False,True,False,False
3092,10,2.9,True,0.53,Urban,False,True,False,False,False,True
3093,8,0.0,False,0.56,Urban,True,False,False,False,True,False
3094,9,3.43,True,0.42,Urban,True,False,False,True,False,False
3095,15,6.44,True,0.5,Rural,False,True,False,False,False,True
3096,8,6.71,True,0.54,Urban,False,True,False,True,False,False
3097,15,5.15,True,0.42,Urban,True,False,False,True,False,False
3098,14,5.3,True,0.48,Urban,True,False,False,False,False,True
3099,15,3.76,True,0.33,Urban,True,False,False,False,True,False
3100,13,5.3,True,0.46,Urban,True,False,False,False,False,True
3101,16,3.92,True,0.42,Rural,False,True,False,True,False,False
3102,10,3.24,True,0.48,Urban,True,False,False,True,False,False
3103,17,5.57,True,0.45,Rural,True,False,False,True,False,False
3104,11,6.92,True,0.37,Urban,True,False,False,True,False,False
3105,13,3.92,True,0.46,Rural,True,False,False,True,False,False
3106,15,4.64,True,0.37,Urban,True,False,True,False,False,False
3107,12,3.6,True,0.46,Urban,False,True,False,False,True,False
3108,10,0.06,False,0.5,Urban,False,True,False,False,True,False
3109,13,4.66,True,0.36,Rural,False,True,False,True,False,False
3110,11,2.94,False,0.43,Urban,False,True,False,True,False,False
3111,16,3.34,True,0.35,Urban,True,False,False,True,False,False
3112,10,3.24,True,0.52,Urban,True,False,False,True,False,False
3113,11,3.39,True,0.41,Urban,False,True,False,True,False,False
3114,14,4.41,True,0.35,Rural,False,True,False,False,True,False
3115,14,4.78,True,0.34,Urban,False,True,False,True,False,False
3116,11,4.41,True,0.38,Urban,False,True,False,True,False,False
3117,13,4.98,True,0.31,Urban,True,False,True,False,False,False
3118,10,0.62,False,0.5,Urban,False,True,False,False,False,True
3119,13,6.38,True,0.36,Rural,False,True,False,False,True,False
3120,9,3.19,True,0.48,Urban,True,False,False,True,False,False
3121,15,5.28,True,0.43,Rural,False,True,False,True,False,False
3122,9,5.3,True,0.55,Urban,False,True,False,False,False,True
3123,18,3.98,True,0.43,Rural,True,False,False,True,False,False
3124,14,5.15,True,0.38,Urban,True,False,False,False,True,False
3125,16,2.84,False,0.42,Rural,False,True,False,False,True,False
3126,8,3.29,True,0.59,Urban,False,True,False,True,False,False
3127,15,4.21,True,0.47,Rural,True,False,False,False,True,False
3128,14,5.19,True,0.32,Rural,True,False,False,True,False,False
3129,13,5.42,True,0.37,Urban,True,False,False,True,False,False
3130,13,5.25,True,0.44,Urban,True,False,False,True,False,False
3131,13,6.91,True,0.42,Urban,False,True,False,False,False,True
3132,16,3.28,True,0.36,Urban,True,False,False,False,True,False
3133,9,6.07,True,0.53,Urban,False,True,False,False,False,True
3134,8,6.51,True,0.49,Urban,True,False,False,False,False,True
3135,13,4.04,True,0.48,Urban,False,True,False,True,False,False
3136,17,5.7,True,0.47,Rural,True,False,True,False,False,False
3137,18,4.82,True,0.33,Urban,True,False,False,True,False,False
3138,15,3.52,True,0.42,Rural,True,False,False,False,True,False
3139,10,7.09,True,0.4,Rural,False,True,False,True,False,False
3140,17,4.45,True,0.5,Urban,False,True,False,False,True,False
3141,8,0.0,False,0.49,Urban,True,False,False,True,False,False
3142,16,2.64,False,0.31,Urban,False,True,False,False,True,False
3143,8,3.94,True,0.44,Rural,False,True,False,False,True,False
3144,10,7.43,True,0.41,Urban,True,False,False,True,False,False
3145,15,4.28,True,0.3,Rural,False,True,True,False,False,False
3146,10,7.85,True,0.43,Urban,True,False,False,False,False,True
3147,11,4.88,True,0.45,Rural,True,False,True,False,False,False
3148,15,4.78,True,0.42,Urban,True,False,False,False,True,False
3149,8,4.59,True,0.53,Rural,False,True,False,False,False,True
3150,13,5.87,True,0.46,Urban,True,False,False,False,False,True
3151,8,2.83,True,0.49,Urban,True,False,False,False,True,False
3152,8,5.04,True,0.5,Rural,True,False,False,False,True,False
3153,15,5.19,True,0.32,Urban,True,False,False,False,True,False
3154,18,4.36,True,0.48,Urban,True,False,False,True,False,False
3155,11,6.0,True,0.35,Rural,True,False,True,False,False,False
3156,8,4.0,True,0.53,Urban,False,True,False,False,True,False
3157,17,5.68,True,0.42,Urban,True,False,False,False,True,False
3158,14,2.19,False,0.3,Urban,True,False,False,True,False,False
3159,12,4.79,True,0.36,Rural,True,False,False,True,False,False
3160,12,4.84,True,0.3,Urban,True,False,True,False,False,False
3161,8,2.72,True,0.57,Urban,False,True,False,False,False,True
3162,17,4.96,True,0.32,Urban,False,True,False,False,True,False
3163,18,6.62,True,0.38,Rural,True,False,False,True,False,False
3164,13,3.93,True,0.32,Urban,False,True,False,True,False,False
3165,16,5.78,True,0.3,Rural,True,False,False,True,False,False
3166,16,3.77,True,0.42,Rural,True,False,False,True,False,False
3167,15,6.08,True,0.36,Urban,True,False,False,True,False,False
3168,12,4.51,True,0.49,Urban,False,True,False,True,False,False
3169,8,0.63,False,0.44,Urban,True,False,False,True,False,False
3170,16,4.3,True,0.5,Urban,False,True,True,False,False,False
3171,8,3.29,True,0.47,Rural,True,False,False,False,True,False
3172,15,4.19,True,0.45,Urban,False,True,True,False,False,False
3173,12,5.1,True,0.47,Urban,False,True,False,False,True,False
3174,10,9.28,True,0.54,Urban,True,False,False,True,False,False
3175,18,4.72,True,0.42,Rural,False,True,False,False,True,False
3176,14,4.03,True,0.43,Urban,False,True,False,False,False,True
3177,14,4.6,True,0.36,Urban,True,False,False,True,False,False
3178,16,4.63,True,0.39,Rural,True,False,False,False,True,False
3179,14,3.39,True,0.44,Rural,False,True,False,False,False,True
3180,18,3.37,True,0.43,Urban,False,True,True,False,False,False
3181,10,0.0,False,0.54,Urban,True,False,False,False,True,False
3182,18,4.05,True,0.46,Urban,True,False,True,False,False,False
3183,8,9.19,True,0.48,Rural,True,False,False,False,True,False
3184,15,3.55,True,0.39,Urban,True,False,False,False,True,False
3185,10,4.51,True,0.46,Rural,True,False,False,False,True,False
3186,15,5.29,True,0.34,Rural,True,False,False,True,False,False
3187,15,5.04,True,0.4,Urban,True,False,True,False,False,False
3188,12,5.09,True,0.34,Urban,True,False,False,True,False,False
3189,8,4.93,True,0.43,Urban,False,True,False,True,False,False
3190,17,5.77,True,0.41,Urban,False,True,False,True,False,False
3191,14,6.07,True,0.33,Urban,False,True,False,True,False,False
3192,17,5.68,True,0.43,Rural,True,False,False,False,False,True
3193,12,2.86,False,0.38,Urban,False,True,False,True,False,False
3194,15,3.72,True,0.46,Urban,True,False,False,True,False,False
3195,16,1.77,False,0.42,Urban,False,True,False,True,False,False
3196,18,4.77,True,0.31,Urban,True,False,False,True,False,False
3197,14,4.81,True,0.4,Rural,True,False,False,True,False,False
3198,14,3.49,True,0.44,Urban,True,False,False,False,True,False
3199,8,7.78,True,0.47,Urban,False,True,False,False,False,True
3200,11,3.29,True,0.46,Rural,False,True,False,True,False,False
3201,9,7.12,True,0.45,Urban,False,True,False,False,True,False
3202,9,0.0,False,0.58,Urban,False,True,False,False,True,False
3203,9,0.14,False,0.43,Urban,False,True,False,False,True,False
3204,11,3.41,True,0.33,Urban,False,True,False,False,True,False
3205,8,5.45,True,0.58,Rural,False,True,False,False,False,True
3206,11,2.94,False,0.45,Urban,False,True,False,False,False,True
3207,9,0.66,False,0.43,Urban,False,True,False,False,True,False
3208,12,3.17,True,0.43,Urban,False,True,False,False,True,False
3209,10,0.02,False,0.55,Urban,True,False,False,False,True,False
3210,15,3.28,True,0.32,Rural,True,False,False,True,False,False
3211,11,4.38,True,0.37,Urban,False,True,True,False,False,False
3212,8,4.11,True,0.5,Rural,False,True,False,True,False,False
3213,8,4.84,True,0.46,Rural,True,False,False,True,False,False
3214,17,5.34,True,0.35,Urban,True,False,True,False,False,False
3215,10,6.56,True,0.6,Urban,True,False,False,False,True,False
3216,16,4.63,True,0.41,Urban,False,True,True,False,False,False
3217,14,4.48,True,0.45,Rural,True,False,True,False,False,False
3218,9,1.94,False,0.46,Urban,True,False,False,False,False,True
3219,16,4.38,True,0.49,Urban,False,True,False,True,False,False
3220,17,3.47,True,0.49,Urban,False,True,False,True,False,False
3221,9,8.92,True,0.45,Rural,True,False,False,False,False,True
3222,10,9.8,True,0.49,Rural,False,True,False,True,False,False
3223,18,3.53,True,0.4,Urban,True,False,True,False,False,False
3224,17,5.65,True,0.38,Urban,True,False,False,False,True,False
3225,9,6.92,True,0.54,Urban,False,True,False,False,True,False
3226,10,1.59,False,0.43,Urban,False,True,False,False,False,True
3227,13,5.99,True,0.43,Urban,False,True,False,False,True,False
3228,16,6.74,True,0.36,Urban,True,False,False,True,False,False
3229,16,3.53,True,0.41,Rural,False,True,True,False,False,False
3230,14,4.93,True,0.41,Urban,False,True,True,False,False,False
3231,10,1.31,False,0.45,Urban,True,False,False,False,False,True
3232,11,4.28,True,0.42,Rural,False,True,False,False,True,False
3233,13,5.0,True,0.47,Urban,False,True,False,False,True,False
3234,18,4.67,True,0.45,Rural,True,False,False,True,False,False
3235,12,4.48,True,0.4,Rural,False,True,False,True,False,False
3236,9,2.02,True,0.4,Urban,True,False,False,True,False,False
3237,13,5.53,True,0.34,Urban,False,True,False,True,False,False
3238,10,5.19,True,0.49,Urban,False,True,False,True,False,False
3239,15,6.77,True,0.41,Rural,True,False,False,False,True,False
3240,9,3.17,True,0.42,Rural,False,True,False,True,False,False
3241,8,5.91,True,0.52,Urban,True,False,False,False,False,True
3242,16,3.56,True,0.41,Urban,True,False,False,True,False,False
3243,10,1.3,False,0.54,Rural,True,False,False,False,False,True
3244,18,3.68,True,0.43,Urban,False,True,False,False,False,True
3245,8,7.57,True,0.58,Rural,False,True,False,False,False,True
3246,14,4.62,True,0.31,Urban,True,False,False,False,True,False
3247,17,3.45,True,0.33,Urban,True,False,False,False,True,False
3248,12,4.03,True,0.41,Urban,True,False,False,True,False,False
3249,12,6.4,True,0.34,Urban,True,False,False,True,False,False
3250,8,2.1,True,0.53,Rural,False,True,False,False,False,True
3251,16,2.43,False,0.38,Urban,False,True,False,True,False,False
3252,14,2.35,False,0.5,Urban,True,False,True,False,False,False
3253,15,5.63,True,0.47,Urban,False,True,False,True,False,False
3254,16,5.82,True,0.45,Rural,True,False,False,True,False,False
3255,13,4.34,True,0.3,Rural,True,False,False,True,False,False
3256,12,4.97,True,0.48,Urban,True,False,False,True,False,False
3257,13,5.38,True,0.48,Urban,True,False,True,False,False,False
3258,18,5.22,True,0.36,Rural,True,False,False,False,True,False
3259,9,2.87,True,0.42,Urban,False,True,False,False,True,False
3260,11,2.62,False,0.42,Rural,True,False,False,True,False,False
3261,10,1.19,False,0.57,Urban,False,True,False,False,False,True
3262,14,4.91,True,0.44,Rural,True,False,True,False,False,False
3263,16,4.51,True,0.36,Urban,False,True,False,True,False,False
3264,12,3.51,True,0.38,Urban,True,False,False,True,False,False
3265,13,4.69,True,0.35,Rural,False,True,False,True,False,False
3266,17,4.3,True,0.31,Urban,True,False,False,True,False,False
3267,9,3.89,True,0.6,Urban,True,False,False,True,False,False
3268,10,6.46,True,0.52,Urban,False,True,False,False,True,False
3269,10,2.31,True,0.49,Urban,True,False,False,False,True,False
3270,16,5.66,True,0.36,Urban,True,False,True,False,False,False
3271,14,5.69,True,0.41,Urban,True,False,False,True,False,False
3272,15,3.12,True,0.39,Urban,True,False,False,True,False,False
3273,18,5.29,True,0.42,Rural,False,True,False,True,False,False
3274,17,6.34,True,0.47,Urban,False,True,False,True,False,False
3275,18,5.09,True,0.32,Urban,True,False,True,False,False,False
3276,16,3.94,True,0.35,Rural,True,False,False,False,True,False
3277,13,4.98,True,0.3,Urban,True,False,False,True,False,False
3278,11,4.25,True,0.42,Urban,True,False,False,False,True,False
3279,8,6.54,True,0.41,Urban,True,False,False,True,False,False
3280,15,4.79,True,0.47,Urban,True,False,False,True,False,False
3281,14,5.26,True,0.37,Urban,False,True,False,True,False,False
3282,9,2.71,True,0.53,Urban,True,False,False,True,False,False
3283,15,4.44,True,0.41,Urban,True,False,False,True,False,False
3284,12,4.33,True,0.34,Rural,True,False,False,False,True,False
3285,14,3.47,True,0.3,Urban,False,True,False,True,False,False
3286,11,5.91,True,0.49,Urban,False,True,False,False,False,True
3287,12,3.29,True,0.43,Urban,True,False,False,True,False,False
3288,15,6.95,True,0.45,Urban,False,True,False,False,True,False
3289,8,7.3,True,0.57,Urban,True,False,False,False,True,False
3290,8,6.43,True,0.52,Rural,False,True,False,True,False,False
3291,11,6.86,True,0.49,Urban,False,True,False,False,False,True
3292,10,0.0,False,0.55,Urban,False,True,False,True,False,False
3293,17,4.64,True,0.32,Urban,True,False,False,False,True,False
3294,9,0.48,False,0.51,Urban,False,True,False,False,True,False
3295,10,2.45,True,0.58,Urban,True,False,False,False,False,True
3296,18,4.65,True,0.35,Urban,False,True,False,True,False,False
3297,18,4.68,True,0.47,Urban,True,False,False,True,False,False
3298,18,2.48,False,0.36,Urban,False,True,False,True,False,False
3299,8,4.07,True,0.56,Urban,True,False,False,False,False,True
3300,8,5.01,True,0.41,Rural,False,True,False,False,False,True
3301,13,3.99,True,0.36,Urban,False,True,True,False,False,False
3302,12,3.64,True,0.44,Urban,False,True,False,True,False,False
3303,15,5.42,True,0.39,Rural,True,False,False,True,False,False
3304,9,1.09,False,0.53,Rural,False,True,False,False,True,False
3305,11,2.19,False,0.32,Urban,True,False,False,True,False,False
3306,15,5.84,True,0.32,Urban,False,True,False,False,False,True
3307,13,4.48,True,0.43,Urban,True,False,False,False,True,False
3308,8,0.0,False,0.53,Urban,True,False,False,True,False,False
3309,11,4.75,True,0.49,Urban,False,True,False,False,True,False
3310,8,4.84,True,0.45,Urban,False,True,False,False,True,False
3311,9,5.44,True,0.58,Rural,False,True,False,True,False,False
3312,12,5.93,True,0.41,Urban,True,False,False,True,False,False
3313,15,3.11,True,0.49,Urban,True,False,False,False,True,False
3314,15,4.32,True,0.35,Urban,False,True,True,False,False,False
3315,18,5.07,True,0.4,Urban,True,False,False,True,False,False
3316,10,2.61,True,0.41,Urban,False,True,False,True,False,False
3317,18,2.73,False,0.37,Urban,True,False,False,True,False,False
3318,11,4.62,True,0.43,Urban,False,True,False,True,False,False
3319,17,7.48,True,0.5,Urban,False,True,True,False,False,False
3320,18,3.29,True,0.4,Urban,False,True,False,True,False,False
3321,13,4.09,True,0.36,Urban,True,False,False,False,True,False
3322,18,1.69,False,0.38,Rural,True,False,False,False,True,False
3323,18,5.98,True,0.49,Urban,False,True,False,True,False,False
3324,17,7.02,True,0.43,Urban,False,True,False,False,True,False
3325,10,5.41,True,0.55,Urban,True,False,False,True,False,False
3326,9,6.78,True,0.48,Urban,True,False,False,False,True,False
3327,13,4.77,True,0.3,Urban,False,True,False,False,True,False
3328,18,4.93,True,0.36,Rural,True,False,False,True,False,False
3329,12,3.69,True,0.37,Urban,False,True,False,True,False,False
3330,17,6.18,True,0.42,Urban,True,False,False,True,False,False
3331,12,7.15,True,0.35,Rural,True,False,True,False,False,False
3332,17,3.92,True,0.46,Rural,True,False,False,False,True,False
