,Age,Avg_Daily_Screen_Time_hr,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Urban_or_Rural,Gender_Male,Primary_Device_Laptop,Primary_Device_Smartphone,Primary_Device_TV
2417,17,1.76,False,0.34,Rural,1,0,1,0
2418,11,6.27,True,0.34,Urban,1,0,1,0
2419,9,1.78,False,0.53,Urban,0,0,1,0
2420,11,3.45,True,0.31,Urban,0,1,0,0
2421,9,4.95,True,0.51,Rural,1,0,1,0
2422,15,4.45,True,0.49,Urban,1,1,0,0
2423,10,2.14,True,0.54,Rural,1,0,1,0
2424,16,4.88,True,0.46,Urban,0,0,1,0
2425,11,1.6,False,0.34,Urban,0,0,0,0
2426,13,4.98,True,0.47,Urban,1,0,1,0
2427,17,5.25,True,0.33,Urban,0,1,0,0
2428,12,5.85,True,0.47,Urban,1,0,1,0
2429,17,3.6,True,0.43,Rural,0,0,0,1
2430,8,0.0,False,0.47,Rural,1,0,0,0
2431,16,4.17,True,0.39,Urban,0,0,1,0
2432,8,7.8,True,0.54,Urban,0,0,0,1
2433,15,5.44,True,0.35,Urban,1,0,0,1
2434,16,4.95,True,0.43,Rural,0,0,1,0
2435,16,5.33,True,0.46,Urban,0,0,0,1
2436,8,5.88,True,0.44,Rural,0,0,0,0
2437,9,2.34,True,0.49,Urban,0,0,0,0
2438,8,3.08,True,0.5,Rural,0,0,0,0
2439,17,4.93,True,0.34,Urban,1,0,1,0
2440,9,3.93,True,0.46,Urban,0,0,0,1
2441,17,4.36,True,0.39,Urban,0,1,0,0
2442,15,4.4,True,0.38,Urban,1,0,1,0
2443,12,3.72,True,0.44,Urban,0,0,0,0
2444,18,3.81,True,0.33,Urban,1,0,1,0
2445,14,4.99,True,0.48,Urban,0,0,0,1
2446,9,7.62,True,0.54,Urban,1,0,1,0
2447,15,4.73,True,0.37,Rural,0,0,1,0
2448,18,4.32,True,0.43,Rural,1,0,0,1
2449,13,3.47,True,0.42,Urban,0,0,0,1
2450,15,3.98,True,0.43,Urban,1,0,0,1
2451,8,0.8,False,0.41,Urban,0,0,1,0
2452,8,8.99,True,0.46,Urban,1,0,1,0
2453,14,2.76,False,0.39,Rural,1,0,1,0
2454,15,4.69,True,0.33,Rural,0,0,1,0
2455,10,1.44,False,0.52,Urban,0,0,0,1
2456,12,3.65,True,0.46,Urban,1,0,0,1
2457,8,3.71,True,0.52,Urban,0,0,0,0
2458,14,6.34,True,0.46,Urban,1,1,0,0
2459,12,2.87,False,0.48,Rural,0,0,0,1
2460,15,4.16,True,0.34,Urban,1,0,1,0
2461,15,5.17,True,0.41,Rural,1,0,1,0
2462,16,5.11,True,0.34,Urban,0,0,0,1
2463,14,5.07,True,0.34,Urban,1,0,1,0
2464,18,5.22,True,0.41,Urban,1,0,1,0
2465,8,0.04,False,0.53,Rural,1,0,0,0
2466,10,0.42,False,0.43,Urban,0,0,1,0
2467,15,3.7,True,0.32,Urban,0,0,1,0
2468,10,4.37,True,0.56,Rural,1,0,1,0
2469,15,5.79,True,0.31,Urban,0,0,1,0
2470,8,6.33,True,0.54,Rural,1,0,0,0
2471,12,3.27,True,0.43,Urban,0,0,0,1
2472,11,4.95,True,0.41,Urban,0,0,1,0
2473,12,3.24,True,0.37,Urban,0,1,0,0
2474,15,4.19,True,0.37,Rural,0,0,1,0
2475,17,3.29,True,0.34,Urban,0,0,1,0
2476,11,4.38,True,0.44,Rural,0,0,0,1
2477,18,4.45,True,0.42,Urban,0,0,0,1
2478,11,3.99,True,0.33,Rural,0,1,0,0
2479,10,3.06,True,0.53,Urban,1,0,0,1
2480,14,6.32,True,0.36,Urban,0,0,0,0
2481,10,1.38,False,0.48,Urban,0,0,1,0
2482,10,8.26,True,0.59,Urban,0,0,0,1
2483,18,3.25,True,0.37,Urban,1,1,0,0
2484,17,4.75,True,0.34,Urban,0,0,1,0
2485,12,5.49,True,0.33,Urban,0,0,0,1
2486,12,4.26,True,0.43,Urban,1,1,0,0
2487,13,7.41,True,0.3,Urban,1,0,0,1
2488,15,3.67,True,0.46,Rural,0,0,1,0
2489,17,4.51,True,0.48,Rural,1,0,1,0
2490,13,4.38,True,0.43,Rural,1,0,1,0
2491,8,3.25,True,0.43,Rural,1,0,1,0
2492,15,4.1,True,0.41,Urban,0,0,1,0
2493,15,5.91,True,0.32,Urban,0,0,1,0
2494,16,5.79,True,0.39,Urban,0,0,1,0
2495,16,5.96,True,0.31,Urban,1,0,1,0
2496,9,0.0,False,0.51,Rural,0,0,1,0
2497,9,7.73,True,0.53,Rural,0,0,1,0
2498,10,4.17,True,0.58,Rural,0,0,1,0
2499,8,8.12,True,0.49,Urban,1,0,1,0
2500,11,2.4,False,0.39,Rural,0,0,0,0
2501,11,4.88,True,0.42,Urban,0,1,0,0
2502,16,6.64,True,0.42,Rural,0,0,1,0
2503,16,3.82,True,0.41,Urban,1,0,0,1
2504,16,5.05,True,0.42,Urban,1,0,1,0
2505,17,5.69,True,0.31,Urban,1,1,0,0
2506,14,3.34,True,0.48,Urban,0,0,0,0
2507,9,0.0,False,0.47,Urban,1,0,1,0
2508,17,4.23,True,0.33,Rural,1,1,0,0
2509,12,3.21,True,0.32,Urban,1,0,0,1
2510,11,3.2,True,0.44,Rural,1,0,0,1
2511,18,3.96,True,0.46,Urban,1,0,1,0
2512,15,5.98,True,0.48,Urban,1,0,0,1
2513,9,2.64,True,0.46,Urban,0,0,0,1
2514,13,5.65,True,0.43,Rural,0,1,0,0
2515,12,3.22,True,0.39,Urban,0,1,0,0
2516,9,0.28,False,0.5,Urban,1,0,1,0
2517,18,5.82,True,0.38,Urban,1,1,0,0
2518,17,4.57,True,0.31,Urban,1,0,0,0
2519,8,1.65,False,0.45,Urban,0,0,0,1
2520,15,4.74,True,0.36,Urban,1,1,0,0
2521,9,5.78,True,0.55,Urban,1,0,0,1
2522,14,3.26,True,0.49,Urban,1,0,1,0
2523,16,4.09,True,0.48,Rural,1,0,0,1
2524,16,5.8,True,0.48,Urban,1,0,1,0
2525,15,4.07,True,0.36,Urban,0,0,1,0
2526,18,3.41,True,0.41,Urban,1,0,1,0
2527,17,2.64,False,0.31,Urban,0,0,1,0
2528,16,5.49,True,0.46,Urban,1,0,1,0
2529,9,0.0,False,0.55,Rural,1,0,0,1
2530,13,4.87,True,0.32,Urban,1,0,0,1
2531,11,2.11,False,0.46,Urban,0,0,0,1
2532,11,5.61,True,0.5,Urban,1,1,0,0
2533,12,3.97,True,0.49,Rural,0,0,1,0
2534,10,5.16,True,0.57,Urban,0,0,0,1
2535,8,6.72,True,0.53,Urban,0,0,1,0
2536,15,5.74,True,0.38,Urban,1,0,0,0
2537,12,4.02,True,0.31,Urban,0,0,1,0
2538,10,7.53,True,0.45,Urban,1,0,1,0
2539,17,4.93,True,0.37,Urban,0,0,0,1
2540,14,4.75,True,0.37,Rural,1,0,1,0
2541,14,1.55,False,0.41,Urban,1,0,1,0
2542,8,3.28,True,0.59,Urban,0,0,1,0
2543,16,3.48,True,0.44,Urban,0,0,1,0
2544,9,0.36,False,0.54,Rural,0,0,1,0
2545,12,2.67,False,0.41,Urban,0,0,1,0
2546,12,5.4,True,0.3,Rural,1,0,0,1
2547,15,2.14,False,0.45,Urban,0,0,1,0
2548,15,5.17,True,0.38,Rural,0,1,0,0
2549,14,2.92,False,0.41,Urban,0,0,1,0
2550,14,3.3,True,0.46,Urban,0,0,0,0
2551,18,5.35,True,0.4,Rural,0,0,1,0
2552,13,3.82,True,0.49,Urban,1,0,0,1
2553,13,3.39,True,0.36,Urban,0,0,0,1
2554,18,5.12,True,0.34,Urban,1,1,0,0
2555,16,2.51,False,0.37,Urban,1,1,0,0
2556,13,3.77,True,0.3,Urban,0,0,1,0
2557,9,4.39,True,0.49,Urban,1,0,0,1
2558,9,4.35,True,0.45,Urban,0,0,0,1
2559,12,4.72,True,0.4,Rural,1,0,0,1
2560,11,4.3,True,0.37,Urban,0,0,1,0
2561,18,3.82,True,0.42,Urban,1,1,0,0
2562,9,6.33,True,0.48,Urban,0,0,0,0
2563,10,7.55,True,0.47,Urban,1,0,0,1
2564,14,5.92,True,0.49,Urban,0,1,0,0
2565,15,3.39,True,0.35,Urban,0,0,1,0
2566,13,5.2,True,0.37,Urban,0,0,0,1
2567,18,3.39,True,0.42,Rural,1,1,0,0
2568,12,5.56,True,0.34,Urban,0,0,1,0
2569,8,2.1,True,0.45,Rural,0,0,0,1
2570,15,5.13,True,0.46,Urban,1,0,1,0
2571,10,0.0,False,0.55,Urban,1,0,0,0
2572,13,3.35,True,0.37,Urban,1,0,1,0
2573,10,3.99,True,0.52,Rural,0,0,0,1
2574,14,2.82,False,0.31,Urban,0,0,1,0
2575,14,3.19,True,0.42,Rural,1,0,0,0
2576,16,4.81,True,0.31,Urban,1,0,1,0
2577,12,3.65,True,0.31,Urban,0,1,0,0
2578,15,4.98,True,0.35,Urban,1,1,0,0
2579,17,5.68,True,0.46,Urban,0,0,0,0
2580,17,4.11,True,0.46,Urban,1,1,0,0
2581,15,5.99,True,0.45,Rural,1,0,1,0
2582,8,3.22,True,0.47,Urban,1,0,1,0
2583,12,4.1,True,0.49,Urban,0,0,1,0
2584,10,5.11,True,0.59,Rural,0,0,1,0
2585,8,1.63,False,0.48,Rural,1,0,1,0
2586,11,4.96,True,0.38,Urban,0,1,0,0
2587,15,4.02,True,0.32,Urban,0,0,1,0
2588,10,0.24,False,0.45,Urban,0,0,1,0
2589,17,4.56,True,0.38,Urban,1,0,1,0
2590,9,6.62,True,0.46,Urban,1,0,0,1
2591,18,5.5,True,0.31,Urban,1,0,0,1
2592,16,5.11,True,0.46,Rural,0,0,0,0
2593,17,2.27,False,0.4,Urban,0,0,0,1
2594,12,5.25,True,0.38,Rural,0,1,0,0
2595,14,3.31,True,0.46,Rural,0,0,1,0
2596,18,4.58,True,0.31,Rural,1,0,1,0
2597,18,4.37,True,0.32,Urban,1,0,0,0
2598,9,1.77,False,0.45,Urban,0,0,1,0
2599,16,5.7,True,0.46,Urban,0,0,0,1
2600,16,6.59,True,0.34,Rural,1,0,0,0
2601,11,3.26,True,0.49,Urban,0,1,0,0
2602,11,4.71,True,0.42,Urban,1,0,0,1
2603,13,2.95,False,0.48,Urban,0,1,0,0
2604,17,4.86,True,0.38,Rural,0,0,1,0
2605,17,3.92,True,0.38,Urban,1,0,1,0
2606,17,6.46,True,0.4,Rural,0,0,0,0
2607,13,4.14,True,0.42,Rural,0,0,1,0
2608,8,8.24,True,0.48,Rural,0,0,1,0
2609,16,2.92,False,0.39,Urban,1,0,0,0
2610,9,5.26,True,0.47,Urban,1,0,0,1
2611,12,3.59,True,0.3,Urban,1,1,0,0
2612,16,7.55,True,0.45,Urban,0,1,0,0
2613,11,5.22,True,0.41,Urban,0,1,0,0
2614,18,5.27,True,0.34,Rural,1,0,1,0
2615,10,1.98,False,0.54,Urban,1,0,1,0
2616,14,4.97,True,0.32,Urban,1,0,1,0
2617,13,2.78,False,0.36,Rural,1,0,0,1
2618,15,3.96,True,0.49,Urban,1,0,0,1
2619,10,6.32,True,0.5,Urban,0,0,0,1
2620,12,4.19,True,0.38,Urban,1,0,0,1
2621,17,4.75,True,0.4,Urban,1,0,0,1
2622,11,4.0,True,0.39,Urban,0,0,0,0
2623,11,4.88,True,0.4,Urban,1,0,0,1
2624,11,3.74,True,0.47,Urban,1,0,1,0
2625,17,5.54,True,0.35,Rural,1,0,1,0
2626,15,5.55,True,0.42,Urban,0,0,0,0
2627,13,4.27,True,0.37,Urban,0,0,0,1
2628,10,8.83,True,0.45,Rural,0,0,0,0
2629,17,6.56,True,0.48,Rural,0,0,1,0
2630,12,4.52,True,0.31,Urban,1,0,1,0
2631,13,3.83,True,0.31,Rural,1,0,0,0
2632,12,2.04,False,0.46,Urban,0,0,1,0
2633,13,7.06,True,0.3,Urban,1,0,0,1
2634,15,5.08,True,0.33,Urban,0,0,0,1
2635,14,3.11,True,0.4,Urban,1,1,0,0
2636,12,5.25,True,0.36,Urban,1,0,1,0
2637,17,3.62,True,0.38,Urban,0,0,1,0
2638,13,2.75,False,0.4,Urban,1,0,1,0
2639,11,4.17,True,0.48,Urban,0,0,1,0
2640,16,4.98,True,0.44,Rural,0,0,1,0
2641,11,6.57,True,0.38,Rural,0,0,1,0
2642,8,3.94,True,0.5,Urban,1,0,1,0
2643,14,4.19,True,0.43,Urban,0,1,0,0
2644,14,4.15,True,0.33,Urban,0,0,1,0
2645,11,3.61,True,0.35,Urban,0,1,0,0
2646,10,0.46,False,0.58,Urban,0,0,0,1
2647,15,6.5,True,0.45,Urban,1,0,0,1
2648,12,3.99,True,0.3,Urban,1,0,0,0
2649,17,4.04,True,0.33,Urban,0,0,1,0
2650,14,2.87,False,0.49,Urban,1,0,0,0
2651,11,3.25,True,0.43,Rural,0,0,1,0
2652,11,3.77,True,0.32,Urban,1,0,1,0
2653,15,3.17,True,0.3,Rural,0,1,0,0
2654,15,2.38,False,0.31,Urban,0,0,0,0
2655,9,1.79,False,0.55,Urban,1,0,0,1
2656,9,0.74,False,0.46,Urban,0,0,1,0
2657,10,6.41,True,0.56,Urban,1,0,0,1
2658,10,6.23,True,0.58,Urban,1,0,0,1
2659,8,0.0,False,0.45,Urban,0,0,1,0
2660,10,7.27,True,0.57,Rural,1,0,0,0
2661,13,4.98,True,0.42,Urban,0,0,0,1
2662,15,2.55,False,0.38,Urban,0,0,1,0
2663,17,5.73,True,0.37,Urban,0,0,1,0
2664,13,5.61,True,0.42,Urban,1,1,0,0
2665,12,5.78,True,0.37,Urban,0,0,1,0
2666,11,2.69,False,0.36,Urban,1,0,0,0
2667,10,9.98,True,0.49,Urban,0,0,0,1
2668,11,3.61,True,0.32,Rural,0,0,0,0
2669,14,4.9,True,0.37,Urban,1,0,1,0
2670,8,4.2,True,0.51,Urban,0,0,1,0
2671,14,2.27,False,0.33,Urban,0,0,1,0
2672,8,11.77,True,0.59,Urban,0,0,1,0
2673,9,4.93,True,0.51,Urban,0,0,0,1
2674,11,4.12,True,0.31,Urban,1,0,0,1
2675,8,2.99,True,0.58,Rural,1,0,0,1
2676,18,6.64,True,0.34,Rural,1,0,1,0
2677,18,2.9,False,0.34,Rural,0,0,1,0
2678,18,3.18,True,0.44,Urban,1,0,0,1
2679,16,7.44,True,0.46,Urban,0,0,0,1
2680,13,5.61,True,0.41,Rural,0,0,0,0
2681,8,2.67,True,0.47,Urban,1,0,1,0
2682,8,4.62,True,0.48,Rural,0,0,1,0
2683,13,4.14,True,0.4,Urban,1,0,1,0
2684,11,5.1,True,0.47,Urban,1,0,1,0
2685,11,5.31,True,0.35,Urban,0,0,0,1
2686,18,6.37,True,0.42,Rural,1,0,0,0
2687,13,5.55,True,0.46,Urban,1,0,1,0
2688,18,3.54,True,0.4,Urban,1,0,1,0
2689,14,4.68,True,0.44,Rural,0,0,1,0
2690,16,6.27,True,0.38,Urban,1,0,1,0
2691,17,4.5,True,0.31,Urban,0,0,1,0
2692,12,2.94,False,0.46,Rural,1,1,0,0
2693,16,4.72,True,0.34,Urban,0,0,1,0
2694,11,4.27,True,0.37,Urban,1,0,1,0
2695,17,3.28,True,0.32,Urban,0,0,1,0
2696,9,2.56,True,0.47,Urban,0,0,1,0
2697,10,5.13,True,0.41,Urban,1,0,0,1
2698,18,2.34,False,0.38,Urban,0,0,0,0
2699,8,5.28,True,0.49,Rural,1,0,0,1
2700,13,3.75,True,0.48,Urban,0,0,1,0
2701,13,5.81,True,0.46,Urban,1,0,1,0
2702,8,5.55,True,0.58,Urban,0,0,1,0
2703,18,5.05,True,0.37,Rural,0,0,0,1
2704,10,0.0,False,0.56,Rural,0,0,0,1
2705,12,3.22,True,0.32,Urban,0,0,0,1
2706,10,5.16,True,0.58,Urban,0,0,0,1
2707,17,5.31,True,0.33,Urban,0,0,1,0
2708,10,0.8,False,0.53,Urban,1,0,1,0
2709,17,4.0,True,0.44,Urban,0,0,1,0
2710,10,2.89,True,0.48,Urban,1,0,0,0
2711,12,6.9,True,0.31,Rural,0,0,0,0
2712,12,2.01,False,0.36,Urban,1,0,1,0
2713,11,3.05,True,0.38,Urban,0,0,0,1
2714,8,4.61,True,0.54,Urban,1,0,1,0
2715,12,5.62,True,0.33,Urban,0,0,0,1
2716,17,5.18,True,0.44,Urban,1,0,1,0
2717,12,4.1,True,0.5,Rural,1,0,0,1
2718,11,7.15,True,0.31,Urban,1,0,0,0
2719,13,4.79,True,0.33,Urban,0,0,1,0
2720,17,5.67,True,0.49,Urban,1,1,0,0
2721,11,7.15,True,0.33,Urban,0,0,1,0
2722,14,3.01,True,0.41,Urban,0,0,1,0
2723,14,4.59,True,0.35,Rural,1,0,0,1
2724,9,1.62,False,0.54,Rural,0,0,0,1
2725,10,2.63,True,0.51,Urban,1,0,1,0
2726,8,4.39,True,0.56,Urban,0,0,0,1
2727,15,4.56,True,0.36,Urban,0,0,1,0
2728,16,4.14,True,0.44,Urban,1,0,1,0
2729,11,4.43,True,0.43,Urban,1,1,0,0
2730,13,6.84,True,0.46,Urban,1,0,1,0
2731,16,4.84,True,0.39,Rural,0,0,1,0
2732,13,3.14,True,0.37,Urban,0,1,0,0
2733,16,3.56,True,0.39,Urban,1,0,0,0
2734,11,5.54,True,0.34,Urban,0,1,0,0
2735,15,1.59,False,0.46,Urban,1,1,0,0
2736,16,5.73,True,0.36,Rural,0,1,0,0
2737,11,3.12,True,0.37,Urban,1,0,0,1
2738,12,5.92,True,0.37,Urban,1,1,0,0
2739,15,4.76,True,0.32,Urban,0,0,0,0
2740,17,5.15,True,0.39,Rural,1,0,1,0
2741,13,4.15,True,0.46,Rural,1,1,0,0
2742,14,4.75,True,0.31,Urban,0,1,0,0
2743,10,6.81,True,0.46,Urban,1,0,0,1
2744,14,5.5,True,0.35,Urban,1,0,1,0
2745,15,5.08,True,0.32,Rural,0,0,0,1
2746,17,3.92,True,0.39,Rural,1,0,1,0
2747,13,5.15,True,0.42,Urban,1,0,1,0
2748,17,4.04,True,0.49,Rural,1,0,1,0
2749,16,4.53,True,0.44,Urban,0,0,1,0
2750,13,3.85,True,0.32,Urban,0,0,0,1
2751,16,1.92,False,0.46,Urban,1,0,1,0
2752,11,4.41,True,0.39,Rural,1,0,0,1
2753,15,3.25,True,0.37,Urban,0,0,1,0
2754,18,3.89,True,0.31,Urban,0,0,1,0
2755,11,3.2,True,0.35,Urban,0,0,1,0
2756,9,2.97,True,0.44,Urban,1,0,1,0
2757,17,4.34,True,0.36,Urban,1,0,0,1
2758,18,5.13,True,0.34,Urban,1,0,0,1
2759,16,4.62,True,0.32,Rural,0,0,1,0
2760,12,2.84,False,0.31,Urban,0,0,0,0
2761,11,6.24,True,0.41,Urban,1,0,1,0
2762,9,2.03,True,0.56,Urban,1,0,1,0
2763,8,6.44,True,0.54,Urban,1,0,0,1
2764,18,2.77,False,0.47,Urban,0,0,1,0
2765,14,5.37,True,0.46,Urban,0,0,1,0
2766,13,4.56,True,0.35,Urban,1,0,1,0
2767,9,3.38,True,0.53,Rural,0,0,1,0
2768,15,5.52,True,0.3,Urban,1,0,1,0
2769,18,6.84,True,0.43,Rural,1,0,1,0
2770,11,4.57,True,0.37,Urban,0,0,0,1
2771,15,5.74,True,0.35,Rural,0,0,1,0
2772,14,5.75,True,0.42,Rural,0,0,0,1
2773,12,6.5,True,0.39,Urban,0,0,1,0
2774,17,4.39,True,0.31,Urban,0,0,1,0
2775,17,3.83,True,0.47,Rural,0,1,0,0
2776,15,4.59,True,0.35,Urban,1,0,1,0
2777,16,5.31,True,0.45,Rural,1,0,0,1
2778,12,4.52,True,0.5,Urban,0,0,0,0
2779,17,3.6,True,0.35,Urban,0,0,0,1
2780,12,5.96,True,0.31,Urban,0,0,0,0
2781,9,0.24,False,0.54,Rural,0,0,0,1
2782,12,3.55,True,0.43,Rural,1,0,0,1
2783,10,4.69,True,0.42,Urban,1,0,1,0
2784,14,5.52,True,0.44,Urban,1,0,0,1
2785,17,3.12,True,0.47,Urban,0,0,1,0
2786,12,6.11,True,0.34,Urban,0,1,0,0
2787,15,4.47,True,0.4,Urban,0,0,1,0
2788,8,5.37,True,0.5,Urban,1,0,0,1
2789,10,8.3,True,0.43,Urban,0,0,0,1
2790,10,8.08,True,0.53,Rural,0,0,1,0
2791,16,5.04,True,0.43,Urban,1,0,1,0
2792,12,2.9,False,0.39,Rural,1,0,0,1
2793,16,3.27,True,0.46,Urban,0,1,0,0
2794,16,3.39,True,0.42,Urban,0,0,1,0
2795,8,0.08,False,0.46,Urban,1,0,1,0
2796,9,6.13,True,0.58,Urban,0,0,0,1
2797,12,5.15,True,0.4,Rural,1,0,1,0
2798,11,6.99,True,0.38,Urban,0,0,0,0
2799,17,4.06,True,0.42,Urban,1,0,1,0
2800,16,3.88,True,0.45,Urban,0,1,0,0
2801,14,5.75,True,0.44,Urban,1,0,1,0
2802,13,6.05,True,0.37,Urban,0,0,0,1
2803,14,5.39,True,0.43,Rural,1,0,0,1
2804,8,0.26,False,0.46,Rural,0,0,0,0
2805,8,0.0,False,0.57,Urban,0,0,1,0
2806,15,5.12,True,0.48,Urban,1,0,1,0
2807,9,3.88,True,0.56,Urban,1,0,1,0
2808,17,3.31,True,0.38,Urban,1,0,1,0
2809,18,6.79,True,0.32,Urban,0,0,1,0
2810,16,4.24,True,0.37,Urban,0,1,0,0
2811,14,5.29,True,0.3,Urban,0,0,0,1
2812,13,4.64,True,0.43,Rural,0,0,0,0
2813,8,3.24,True,0.56,Urban,1,0,0,1
2814,8,6.99,True,0.43,Rural,1,0,1,0
2815,9,2.87,True,0.54,Urban,1,0,0,0
2816,13,4.84,True,0.47,Rural,1,0,0,1
2817,13,3.27,True,0.45,Urban,1,0,1,0
2818,9,7.0,True,0.56,Urban,0,0,0,1
2819,8,7.6,True,0.45,Urban,1,0,0,0
2820,17,6.19,True,0.49,Urban,1,0,1,0
2821,12,5.05,True,0.39,Urban,1,1,0,0
2822,12,4.46,True,0.34,Urban,0,0,0,1
2823,9,0.0,False,0.5,Urban,1,0,0,1
2824,13,5.73,True,0.45,Urban,1,1,0,0
2825,16,2.68,False,0.41,Rural,1,0,1,0
2826,9,7.16,True,0.57,Rural,1,0,1,0
2827,17,5.52,True,0.36,Urban,0,1,0,0
2828,9,1.07,False,0.48,Urban,1,0,0,1
2829,10,5.37,True,0.53,Rural,1,0,0,1
2830,14,3.62,True,0.35,Urban,0,0,1,0
2831,13,6.5,True,0.34,Rural,1,0,1,0
2832,15,4.43,True,0.32,Urban,0,0,1,0
2833,15,2.0,False,0.38,Rural,1,1,0,0
2834,13,3.48,True,0.47,Urban,1,0,1,0
2835,18,6.33,True,0.35,Urban,0,1,0,0
2836,17,3.73,True,0.33,Urban,1,0,1,0
2837,10,7.23,True,0.44,Urban,0,0,0,0
2838,10,4.38,True,0.53,Rural,1,0,0,1
2839,8,2.95,True,0.42,Urban,0,0,0,0
2840,14,3.0,False,0.36,Urban,0,0,1,0
2841,12,3.61,True,0.45,Urban,0,1,0,0
2842,11,2.09,False,0.48,Rural,0,1,0,0
2843,17,4.88,True,0.31,Urban,1,0,1,0
2844,11,5.45,True,0.47,Rural,0,1,0,0
2845,11,4.27,True,0.43,Urban,0,0,1,0
2846,13,5.83,True,0.43,Urban,0,1,0,0
2847,15,3.86,True,0.35,Rural,1,1,0,0
2848,15,4.05,True,0.32,Urban,0,1,0,0
2849,12,2.81,False,0.47,Urban,1,0,0,1
2850,13,5.02,True,0.35,Urban,1,0,1,0
2851,11,5.28,True,0.41,Rural,1,0,0,0
2852,18,5.41,True,0.47,Urban,0,0,1,0
2853,16,2.91,False,0.42,Rural,1,1,0,0
2854,15,5.87,True,0.39,Urban,1,0,1,0
2855,17,3.96,True,0.36,Urban,1,0,1,0
2856,17,4.64,True,0.4,Urban,1,0,1,0
2857,8,3.68,True,0.47,Urban,0,0,0,0
2858,9,4.93,True,0.56,Urban,1,0,0,1
2859,16,4.58,True,0.36,Rural,1,0,1,0
2860,15,4.07,True,0.38,Urban,0,1,0,0
2861,10,1.05,False,0.54,Rural,1,0,0,1
2862,15,3.21,True,0.44,Urban,0,1,0,0
2863,8,3.83,True,0.51,Urban,1,0,1,0
2864,17,4.32,True,0.4,Urban,0,0,1,0
2865,11,4.35,True,0.37,Urban,1,0,0,1
2866,10,0.08,False,0.41,Rural,0,0,1,0
2867,13,3.09,True,0.49,Rural,0,0,1,0
2868,14,5.13,True,0.47,Rural,1,0,1,0
2869,11,4.21,True,0.47,Rural,1,0,1,0
2870,14,3.27,True,0.35,Urban,0,1,0,0
2871,16,3.45,True,0.43,Urban,0,1,0,0
2872,18,4.86,True,0.38,Urban,1,0,1,0
2873,9,4.72,True,0.44,Urban,1,0,1,0
2874,18,2.87,False,0.37,Rural,0,0,1,0
2875,10,8.42,True,0.58,Urban,0,0,1,0
2876,12,5.17,True,0.47,Urban,0,1,0,0
2877,10,4.66,True,0.43,Urban,1,0,0,1
2878,18,3.82,True,0.41,Rural,0,0,1,0
2879,15,4.53,True,0.5,Rural,1,0,1,0
2880,17,6.05,True,0.3,Urban,0,0,0,1
2881,15,4.69,True,0.41,Rural,0,0,1,0
2882,15,4.98,True,0.42,Urban,1,0,1,0
2883,16,3.31,True,0.36,Urban,0,0,0,0
2884,11,3.34,True,0.32,Rural,0,0,1,0
2885,12,3.57,True,0.37,Rural,1,0,0,1
2886,12,3.83,True,0.47,Urban,0,1,0,0
2887,15,2.28,False,0.34,Urban,0,1,0,0
2888,14,4.45,True,0.34,Urban,1,1,0,0
2889,16,4.76,True,0.39,Rural,1,0,0,0
2890,15,4.71,True,0.49,Rural,0,0,1,0
2891,9,1.98,False,0.56,Urban,1,0,1,0
2892,17,4.81,True,0.35,Urban,0,0,0,0
2893,11,5.38,True,0.46,Urban,0,1,0,0
2894,13,5.44,True,0.44,Urban,1,0,0,1
2895,9,4.11,True,0.5,Urban,0,0,0,1
2896,14,5.33,True,0.34,Rural,0,0,1,0
2897,10,1.2,False,0.5,Rural,0,0,1,0
2898,10,4.02,True,0.43,Urban,0,0,1,0
2899,18,5.82,True,0.48,Rural,0,0,1,0
2900,9,4.42,True,0.57,Urban,1,0,0,0
2901,18,5.18,True,0.3,Urban,0,0,0,1
2902,15,3.69,True,0.49,Urban,1,0,0,1
2903,13,3.64,True,0.46,Rural,0,0,1,0
2904,8,7.05,True,0.42,Rural,1,0,1,0
2905,8,4.96,True,0.47,Urban,1,0,0,0
2906,14,6.1,True,0.38,Urban,1,0,1,0
2907,15,5.25,True,0.31,Urban,0,1,0,0
2908,12,5.38,True,0.45,Rural,0,1,0,0
2909,18,4.54,True,0.39,Urban,0,0,1,0
2910,12,6.25,True,0.31,Rural,1,0,0,0
2911,11,4.34,True,0.38,Urban,1,0,0,0
2912,13,4.06,True,0.38,Urban,0,0,0,1
2913,13,6.38,True,0.35,Rural,1,1,0,0
2914,10,7.78,True,0.47,Urban,1,0,0,1
2915,16,6.32,True,0.48,Urban,1,0,1,0
2916,18,2.87,False,0.42,Urban,1,0,1,0
2917,14,3.25,True,0.4,Urban,1,0,1,0
2918,8,0.42,False,0.53,Rural,0,0,0,0
2919,14,5.2,True,0.36,Rural,1,0,1,0
2920,12,4.52,True,0.33,Urban,0,1,0,0
2921,12,4.76,True,0.4,Urban,1,0,1,0
2922,9,8.04,True,0.56,Urban,1,0,1,0
2923,11,5.18,True,0.41,Urban,1,0,1,0
2924,13,6.46,True,0.35,Rural,0,0,0,1
2925,17,4.36,True,0.39,Urban,0,0,1,0
2926,18,3.83,True,0.32,Rural,1,0,1,0
2927,14,5.96,True,0.35,Urban,1,0,0,1
2928,18,4.92,True,0.42,Urban,1,0,1,0
2929,12,2.95,False,0.44,Urban,0,1,0,0
2930,16,4.84,True,0.36,Rural,0,0,0,1
